Semana|Articulo|Unidades|Venta_Pesos|Num_Tiendas|Cant_Tickets
20190807|Art_13|81844|1464570.8083|1|5.64
20210428|Art_13|76257|1404621.996|1.17|5
20210310|Art_13|50076|934254.3587|1.17|4.8
20201230|Art_13|22095|491977.64|1.09|4.37
20191002|Art_13|49080|909479.7301|1|5.42
20201216|Art_13|21001|466306.13|1.09|4.64
20200624|Art_13|35436|726483.753200001|1.09|4.45
20190814|Art_13|75001|1344780.214|1|5.49
20190123|Art_13|38562|698017.6246|1|5.04
20201014|Art_13|35111|679237.6056|1.09|4.58
20201202|Art_13|25030|488256.9557|1.09|3.68
20210414|Art_13|41687|924715.8897|1.17|5.08
20190605|Art_13|76174|1347723.6914|1|5.61
20190130|Art_13|21726|438366.0402|1|4.97
20191009|Art_13|49618|921242.7908|1|5.33
20210505|Art_13|78294|1441197.5767|1.16|4.4
20200909|Art_13|35674|683509.4281|1.08|4.38
20210217|Art_13|21746|472141.9011|1.17|4.5
20200603|Art_13|53420|1004606.3183|1.09|3.43
20190710|Art_13|46341|978849.858099999|1|5.5
20210623|Art_13|51708|1155036.5599|1.16|4.95
20190918|Art_13|55187|1026752.3857|1|5.51
20200902|Art_13|39234|760694.277600001|1.09|3.49
20191204|Art_13|28910|601462.52|1.07|4.66
20191023|Art_13|39789|711962.9102|1|5.26
20190320|Art_13|60318|1056096.5334|1|5.26
20210303|Art_13|53398|995331.4205|1.17|4.31
20200129|Art_13|24383|516101.1207|1.11|5.28
20190424|Art_13|43700|931322.84|1|5.37
20190206|Art_13|25340|510977.17|1|5.23
20200527|Art_13|56871|1062120.9292|1.09|1.39
20200701|Art_13|33533|683791.2083|1.09|3.88
20190109|Art_13|42663|763777.5981|1|4.93
20200429|Art_13|35469|724083.1097|1.09|4.13
20190508|Art_13|45176|959558.92|1|5.55
20190522|Art_13|87901|1563328.1103|1|5.61
20191211|Art_13|28977|603529.16|1.07|5.56
20210519|Art_13|66534|1225834.1569|1.16|5.01
20210630|Art_13|39921|892772.44|1.16|4.9
20200826|Art_13|38701|750425.3915|1.09|4.54
20190821|Art_13|49239|1050210.0207|1|5.67
20200408|Art_13|20262|448390.75|1.09|3.79
20191218|Art_13|30779|640229.53|1.07|5.33
20190703|Art_13|44985|964550.33|1|5.63
20200304|Art_13|48670|987958.0049|1.06|4.37
20210331|Art_13|37603|834784.4796|1.17|5.15
20190515|Art_13|48764|1018457.3014|1|5.54
20190220|Art_13|30935|616515.6118|1|5.34
20210512|Art_13|71270|1315379.8543|1.16|5.07
20200311|Art_13|41429|842211.2304|1.06|5.05
20190313|Art_13|68462|1170703.8156|1|5.25
20200729|Art_13|65612|1182768.9616|1.09|4.34
20201111|Art_13|26681|519248.1846|1.09|4.47
20190717|Art_13|78954|1425437.8985|1|5.57
20190904|Art_13|38915|830602.16|1|5.57
20190911|Art_13|32447|685125.5692|1|5.27
20200205|Art_13|23890|505818.461|1.07|5.11
20200325|Art_13|23449|517767.4394|1.07|4.71
20190417|Art_13|44697|949238.45|1|5.6
20191106|Art_13|26065|554062.8901|1|4.99
20200226|Art_13|44200|895648.2717|1.06|5.06
20200805|Art_13|69867|1268390.2756|1.09|2.77
20190501|Art_13|42899|913752.98|1|5.51
20210224|Art_13|42571|791131.7597|1.17|4.53
20191113|Art_13|26047|553571.13|1.07|5.26
20190724|Art_13|72419|1296807.6887|1|5.38
20200401|Art_13|23605|521313.12|1.06|3.96
20191120|Art_13|26213|556004.01|1.07|5.49
20210714|Art_13|43097|939898.7409|1.16|4.86
20191030|Art_13|36725|658276.8199|1|5.12
20200610|Art_13|63632|1197237.7433|1.09|4.46
20201125|Art_13|24090|469735.8796|1.09|4.46
20200205|Art_14|36111|897463.37|1.07|5.11
20191009|Art_14|43762|858260.42|1|5.33
20200325|Art_14|33171|736283.91|1.07|4.71
20210331|Art_14|54580|1232982.6|1.17|5.15
20191002|Art_14|42114|824634.73|1|5.42
20210106|Art_14|39272|833471.6214|1.17|4.79
20190522|Art_14|72996|1424715.1509|1|5.61
20200429|Art_14|44205|898625.406|1.09|4.13
20190904|Art_14|54630|1075456.96|1|5.57
20190417|Art_14|61331|1189365.1115|1|5.6
20190703|Art_14|87275|1599086.9855|1|5.63
20210120|Art_14|32511|714752.8571|1.17|4.5
20210421|Art_14|54301|1219068.2123|1.17|5.08
20210113|Art_14|30055|655755.0627|1.17|4.29
20210616|Art_14|65116|1470810.986|1.16|5.02
20200401|Art_14|34075|756911.59|1.06|3.96
20210127|Art_14|31525|685180.3139|1.17|4.25
20200729|Art_14|43823|987177.1|1.09|4.34
20200916|Art_14|41147|930895.8|1.08|4.47
20190206|Art_14|39050|768215.55|1|5.23
20190612|Art_14|81624|1593382.5813|1|5.54
20191225|Art_14|46350|922908.070000001|1.07|5.54
20210623|Art_14|65405|1379002.5337|1.16|4.95
20190123|Art_14|33486|661543.46|1|5.04
20191030|Art_14|34224|672919.91|1|5.12
20210217|Art_14|27884|628043.1012|1.17|4.5
20190116|Art_14|30082|583871.77|1|4.98
20200624|Art_14|59280|1192307.9437|1.09|4.45
20190227|Art_14|38118|750619.3|1|5.12
20200122|Art_14|36640|731137.62|1.11|5.35
20200708|Art_14|62618|1267110.7039|1.09|3.12
20201104|Art_14|45502|875392.0303|1.09|3.35
20191113|Art_14|34907|683785.05|1.07|5.26
20190828|Art_14|53616|1052672.42|1|5.38
20190306|Art_14|47841|941103.04|1|5.5
20200422|Art_14|33496|736799.8529|1.09|4.25
20190410|Art_14|50706|994436.36|1|5.37
20200520|Art_14|40718|907215.4702|1.09|1
20210602|Art_14|62971|1422204.09|1.16|5.23
20201111|Art_14|32954|702084.0699|1.09|4.47
20190619|Art_14|93786|1719926.6197|1|5.67
20210519|Art_14|55724|1165834.9772|1.16|5.01
20210707|Art_14|60159|1268301.6408|1.16|3.58
20190918|Art_14|52665|1035181|1|5.51
20200212|Art_14|36712|828518.69|1.08|4.57
20191211|Art_14|40179|800896.29|1.07|5.56
20210526|Art_14|58372|1315389.741|1.16|4.76
20200722|Art_14|50242|1128063.98|1.09|4.56
20200129|Art_14|36698|733363.77|1.11|5.28
20210210|Art_14|33593|759468.64|1.17|4.58
20210609|Art_14|61480|1388695.3599|1.16|5.03
20210714|Art_14|59107|1247145.3123|1.16|4.86
20190320|Art_14|45197|884243.52|1|5.26
20200304|Art_14|43943|978386.82|1.06|4.37
20190529|Art_14|71191|1392106.48|1|5.5
20200527|Art_14|39323|878349.38|1.09|1.39
20191106|Art_14|34781|682514.41|1|4.99
20210630|Art_14|57953|1222487.7504|1.16|4.9
20200311|Art_14|39849|887850.12|1.06|5.05
20210310|Art_14|44065|925841.0362|1.17|4.8
20210303|Art_14|45996|965535.3572|1.17|4.31
20190501|Art_14|91428|1610404.459|1|5.51
20190313|Art_14|48802|959130.4|1|5.25
20190327|Art_14|42615|836679.36|1|5.18
20191016|Art_14|39194|768329.09|1|5.33
20201028|Art_14|42474|906303.8031|1.09|4.46
20190605|Art_14|65957|1292996.89|1|5.61
20200226|Art_14|39751|882710.89|1.06|5.06
20190814|Art_14|62167|1218402.3201|1|5.49
20201118|Art_14|38017|810940.2111|1.09|4.62
20191204|Art_14|40159|799897.46|1.07|4.66
20201230|Art_14|38680|821215.73|1.09|4.37
20190424|Art_14|95847|1694454.2735|1|5.37
20200930|Art_14|42978|972448.33|1.08|4.57
20210317|Art_14|52077|1087157.7827|1.17|5
20190626|Art_14|88978|1627076.9474|1|5.49
20190724|Art_14|63907|1258455.71|1|5.38
20200506|Art_14|47655|961355.7332|1.05|2.72
20190403|Art_14|47837|940427.55|1|5.44
20210407|Art_14|56101|1274872.51|1.17|4.99
20191120|Art_14|39326|770802.76|1.07|5.49
20210203|Art_14|32824|740882.83|1.17|3.94
20200219|Art_14|42401|943808.75|1.07|5.28
20190508|Art_14|87808|1551387.9694|1|5.55
20190710|Art_14|85224|1560048.7626|1|5.5
20191023|Art_14|37477|736652.52|1|5.26
20200617|Art_14|54409|1095415.9741|1.09|4.54
20200902|Art_14|50995|1151525.33|1.09|3.49
20210505|Art_14|62856|1314086.1147|1.16|4.4
20201007|Art_14|42729|969160.8005|1.09|4.68
20190220|Art_14|42191|829061.81|1|5.34
20190925|Art_14|44182|866463.39|1|5.27
20190807|Art_14|66483|1307434.7|1|5.64
20190821|Art_14|65069|1273421|1|5.67
20200826|Art_14|50887|1155305.17|1.09|4.54
20201209|Art_14|28120|601877.92|1.09|3.84
20200101|Art_14|41925|833842.4|1.07|4.72
20190515|Art_14|89883|1592691.0234|1|5.54
20210224|Art_14|37786|796422.3713|1.17|4.53
20201125|Art_14|33324|711936.3806|1.09|4.46
20210428|Art_14|59044|1229610.9757|1.17|5
20200603|Art_14|36262|811897.83|1.09|3.43
20190213|Art_14|31533|620605.37|1|5
20210512|Art_14|60954|1273454.6919|1.16|5.07
20190109|Art_14|35452|688404.03|1|4.93
20201202|Art_14|33283|708040.9495|1.09|3.68
20190731|Art_14|61742|1217071.32|1|5.45
20200715|Art_14|54211|1218021.4015|1.09|4.54
20200108|Art_14|41241|823420.63|1.11|5.19
20200408|Art_14|30478|676814.56|1.09|3.79
20200513|Art_14|38541|785147.5159|1.07|3.19
20190717|Art_14|72930|1432838.7019|1|5.57
20201216|Art_14|33255|706309.52|1.09|4.64
20191218|Art_14|44703|892098.99|1.07|5.33
20200415|Art_14|30933|684831.66|1.06|4.09
20200923|Art_14|40343|915189.68|1.08|4.45
20201014|Art_14|43583|974510.225100001|1.09|4.58
20200805|Art_14|51258|1158082.2|1.09|2.77
20190130|Art_14|32394|640993.29|1|4.97
20200819|Art_14|54806|1244117.45|1.09|4.64
20190911|Art_14|45847|901945.18|1|5.27
20210414|Art_14|58845|1324651.24|1.17|5.08
20201223|Art_14|38447|817663.65|1.09|4.74
20200610|Art_14|45163|999851.0838|1.09|4.46
20200812|Art_14|49423|1115282.18|1.09|4.45
20200318|Art_14|48594|1078102.18|1.06|5.26
20200909|Art_14|46003|1046800.92|1.08|4.38
20191127|Art_14|36606|723758.62|1.07|4.64
20210324|Art_14|44234|995536.740800001|1.17|4.47
20200701|Art_14|55713|1123865.416|1.09|3.88
20201021|Art_14|43309|968855.7736|1.09|4.7
20200115|Art_14|38778|773413.51|1.11|5.31
20201021|Art_15|60491|1002819.411|1.09|4.7
20200923|Art_15|52331|870037.6994|1.08|4.45
20210428|Art_15|65982|1161931.2879|1.17|5
20190313|Art_15|50021|855332.3404|1|5.25
20191023|Art_15|74087|1099044.4403|1|5.26
20210609|Art_15|81719|1439829.2247|1.16|5.03
20210602|Art_15|82246|1449832.4811|1.16|5.23
20210113|Art_15|29868|535827.72|1.17|4.29
20210324|Art_15|60005|1033330.8956|1.17|4.47
20200304|Art_15|67869|1099982.4601|1.06|4.37
20190605|Art_15|84138|1268959.4099|1|5.61
20210421|Art_15|71209|1224572.1662|1.17|5.08
20200902|Art_15|71261|1128397.7639|1.09|3.49
20190116|Art_15|25843|435387.62|1|4.98
20190123|Art_15|28878|499139.96|1|5.04
20191030|Art_15|66774|990589.0612|1|5.12
20210714|Art_15|68640|1201018.1621|1.16|4.86
20210303|Art_15|53576|937305.1173|1.17|4.31
20201223|Art_15|40296|721788.9798|1.09|4.74
20200318|Art_15|75154|1214035.4226|1.06|5.26
20201111|Art_15|42009|693145.8501|1.09|4.47
20210630|Art_15|72017|1254351.7377|1.16|4.9
20200916|Art_15|52869|876760.7123|1.08|4.47
20210407|Art_15|76857|1322172.4056|1.17|4.99
20190227|Art_15|52328|779464.5682|1|5.12
20210616|Art_15|86250|1519338.06|1.16|5.02
20190731|Art_15|83130|1298438.7634|1|5.45
20191016|Art_15|76108|1129628.6305|1|5.33
20190424|Art_15|74750|1268272.4987|1|5.37
20210526|Art_15|75761|1335279.5648|1.16|4.76
20190717|Art_15|81625|1281185.3041|1|5.57
20200325|Art_15|61515|938771.1474|1.07|4.71
20210623|Art_15|82891|1448586.0473|1.16|4.95
20201028|Art_15|52688|869776.9206|1.09|4.46
20191225|Art_15|48323|785340.7499|1.07|5.54
20200115|Art_15|46974|760455.21|1.11|5.31
20200909|Art_15|61661|979034.535199999|1.08|4.38
20190925|Art_15|64373|1015170.4081|1|5.27
20210331|Art_15|73235|1258958.4865|1.17|5.15
20190109|Art_15|29769|501653.86|1|4.93
20190515|Art_15|65246|1090163.5322|1|5.54
20200422|Art_15|56823|863343.9552|1.09|4.25
20200520|Art_15|71213|1087442.7533|1.09|1
20190626|Art_15|63084|1070275.09|1|5.49
20200729|Art_15|63049|994451.429|1.09|4.34
20190320|Art_15|45857|773726.9626|1|5.26
20201007|Art_15|56279|934410.2498|1.09|4.68
20210120|Art_15|34488|618488.4301|1.17|4.5
20191106|Art_15|50457|854540.1513|1|4.99
20200513|Art_15|55782|903534.6688|1.07|3.19
20190522|Art_15|91130|1381814.6999|1|5.61
20210217|Art_15|31939|572524.2387|1.17|4.5
20191002|Art_15|63708|1002453.9284|1|5.42
20190911|Art_15|66066|1035158.4193|1|5.27
20190403|Art_15|83279|1222901.5315|1|5.44
20210519|Art_15|65752|1160962.7519|1.16|5.01
20200624|Art_15|72913|1195208.5656|1.09|4.45
20210317|Art_15|58362|1020958.9677|1.17|5
20190724|Art_15|79862|1249389.2461|1|5.38
20200129|Art_15|48900|794228.69|1.11|5.28
20190828|Art_15|74447|1165276.6447|1|5.38
20200429|Art_15|57637|935704.7027|1.09|4.13
20210203|Art_15|37803|677472.66|1.17|3.94
20190130|Art_15|27840|480282.81|1|4.97
20190220|Art_15|37570|643438.2198|1|5.34
20191204|Art_15|50244|814573.64|1.07|4.66
20200715|Art_15|84605|1332427.6982|1.09|4.54
20201202|Art_15|37468|619260.23|1.09|3.68
20200610|Art_15|78885|1209832.9926|1.09|4.46
20190710|Art_15|68071|1147842.4497|1|5.5
20201118|Art_15|44312|732469.2402|1.09|4.62
20190206|Art_15|32413|558384.09|1|5.23
20190410|Art_15|94021|1379597.2835|1|5.37
20190814|Art_15|88637|1385759.4627|1|5.49
20200527|Art_15|69874|1070673.8743|1.09|1.39
20190821|Art_15|93785|1464383.1732|1|5.67
20201014|Art_15|60632|1003858.7605|1.09|4.58
20200812|Art_15|68537|1081491.3377|1.09|4.45
20200708|Art_15|77500|1270502.1337|1.09|3.12
20210224|Art_15|43549|764728.9827|1.17|4.53
20190417|Art_15|96347|1413111.1128|1|5.6
20210414|Art_15|82389|1410852.6398|1.17|5.08
20190327|Art_15|74342|1093785.6001|1|5.18
20200122|Art_15|47279|766626.38|1.11|5.35
20200506|Art_15|63004|1025431.1897|1.05|2.72
20201230|Art_15|38673|692414.36|1.09|4.37
20190619|Art_15|71077|1203604.8611|1|5.67
20190612|Art_15|98582|1484890.3382|1|5.54
20201209|Art_15|30418|546036.81|1.09|3.84
20190807|Art_15|92792|1449922.7549|1|5.64
20190904|Art_15|76139|1190856.6189|1|5.57
20210707|Art_15|72802|1269185.9638|1.16|3.58
20210512|Art_15|70786|1249062.0484|1.16|5.07
20190918|Art_15|71425|1126728.0801|1|5.51
20200311|Art_15|63892|1037493.1003|1.06|5.05
20200819|Art_15|74175|1176885.0246|1.09|4.64
20200603|Art_15|65622|1007846.0519|1.09|3.43
20190508|Art_15|66137|1114844.1689|1|5.55
20201216|Art_15|35872|642750.39|1.09|4.64
20191211|Art_15|50562|817685.73|1.07|5.56
20190529|Art_15|89390|1348251.4709|1|5.5
20190306|Art_15|62325|951394.5714|1|5.5
20200205|Art_15|50409|821901.05|1.07|5.11
20191113|Art_15|47482|803531.2398|1.07|5.26
20200408|Art_15|55571|846101.4667|1.09|3.79
20210310|Art_15|50064|876959.7591|1.17|4.8
20190703|Art_15|61426|1044960.0808|1|5.63
20201104|Art_15|47347|783273.7907|1.09|3.35
20200826|Art_15|69740|1105696.036|1.09|4.54
20200722|Art_15|75562|1190084.6069|1.09|4.56
20200101|Art_15|43166|701334.74|1.07|4.72
20200219|Art_15|63145|1023047.91|1.07|5.28
20191120|Art_15|52693|892678.16|1.07|5.49
20200226|Art_15|60038|972658.7605|1.06|5.06
20191127|Art_15|47134|776736.68|1.07|4.64
20210127|Art_15|33366|596851.54|1.17|4.25
20210106|Art_15|38586|692853.6997|1.17|4.79
20200415|Art_15|53375|809001.2053|1.06|4.09
20200401|Art_15|63325|966486.0448|1.06|3.96
20200930|Art_15|55373|918905.8504|1.08|4.57
20191009|Art_15|67187|1053783.9919|1|5.33
20201125|Art_15|39159|648660.7399|1.09|4.46
20190501|Art_15|68597|1158866.8002|1|5.51
20210210|Art_15|40004|717037.1401|1.17|4.58
20200701|Art_15|69312|1138860.4841|1.09|3.88
20191218|Art_15|50135|812124.66|1.07|5.33
20210505|Art_15|70955|1232350.2951|1.16|4.4
20200805|Art_15|71437|1127143.8382|1.09|2.77
20200212|Art_15|55168|893786.7001|1.08|4.57
20190213|Art_15|27007|463293.83|1|5
20200617|Art_15|69329|1134273.022|1.09|4.54
20200108|Art_15|45284|736642.84|1.11|5.19
20200805|Art_16|11507|149611.6705|1.09|2.77
20200715|Art_16|13040|168759.7484|1.09|4.54
20210707|Art_16|10181|160277.84|1.16|3.58
20200101|Art_16|6759|100419.32|1.07|4.72
20210421|Art_16|11077|151785.4336|1.17|5.08
20190410|Art_16|1654|24191.84|1|5.37
20200520|Art_16|11318|155229.0361|1.09|1
20191211|Art_16|7613|113262.78|1.07|5.56
20210714|Art_16|10381|161478.2915|1.16|4.86
20200429|Art_16|8669|128246.6701|1.09|4.13
20210414|Art_16|12484|170750.0261|1.17|5.08
20200923|Art_16|8447|122878.3681|1.08|4.45
20200226|Art_16|8295|122990.18|1.06|5.06
20200729|Art_16|10086|130655.014|1.09|4.34
20200513|Art_16|9758|130880.8262|1.07|3.19
20191023|Art_16|8602|112526.85|1|5.26
20200219|Art_16|8650|127980.57|1.07|5.28
20200826|Art_16|9810|131228.361|1.09|4.54
20191127|Art_16|6945|101241.13|1.07|4.64
20210317|Art_16|9451|144781.9497|1.17|5
20210113|Art_16|4833|75569.39|1.17|4.29
20210512|Art_16|12065|163740.738|1.16|5.07
20190424|Art_16|2009|29411.42|1|5.37
20200122|Art_16|6305|93371.21|1.11|5.35
20200527|Art_16|10648|146899.7269|1.09|1.39
20200408|Art_16|7528|102911.3439|1.09|3.79
20210210|Art_16|8758|124107.9315|1.17|4.58
20200722|Art_16|12092|156786.7516|1.09|4.56
20191002|Art_16|5475|79326.4302|1|5.42
20200708|Art_16|12154|165953.5372|1.09|3.12
20200916|Art_16|8334|121167.3389|1.08|4.47
20210127|Art_16|6007|92663.3601|1.17|4.25
20210630|Art_16|9750|153785.07|1.16|4.9
20201028|Art_16|9955|132804.5463|1.09|4.46
20201007|Art_16|9067|131047.2889|1.09|4.68
20201118|Art_16|7927|111738.3803|1.09|4.62
20191030|Art_16|8528|111634.5|1|5.12
20200115|Art_16|6611|98069.37|1.11|5.31
20200325|Art_16|8075|111603.4463|1.07|4.71
20200930|Art_16|8910|128995.6687|1.08|4.57
20200909|Art_16|9576|127604.1617|1.08|4.38
20201014|Art_16|11618|156129.3248|1.09|4.58
20200819|Art_16|10708|142691.529|1.09|4.64
20191204|Art_16|7553|110913.52|1.07|4.66
20191225|Art_16|7337|109207.73|1.07|5.54
20210203|Art_16|7690|108779.01|1.17|3.94
20210324|Art_16|8903|123472.9361|1.17|4.47
20201021|Art_16|11567|154536.785|1.09|4.7
20210616|Art_16|11934|188530.18|1.16|5.02
20200415|Art_16|7222|97949.7862|1.06|4.09
20200902|Art_16|10204|136206.433|1.09|3.49
20200701|Art_16|11231|153522.7471|1.09|3.88
20210303|Art_16|8398|130825.83|1.17|4.31
20190918|Art_16|4102|58662.15|1|5.51
20200506|Art_16|9148|133992.0999|1.05|2.72
20200603|Art_16|8736|129660.11|1.09|3.43
20210526|Art_16|11634|181789.7707|1.16|4.76
20191016|Art_16|7745|101240.6301|1|5.33
20201202|Art_16|6625|94045.6292|1.09|3.68
20200108|Art_16|6980|103972.09|1.11|5.19
20200129|Art_16|6362|94342.24|1.11|5.28
20210106|Art_16|6248|97367.78|1.17|4.79
20200205|Art_16|6715|99712.44|1.07|5.11
20191113|Art_16|7137|103756.8|1.07|5.26
20200610|Art_16|10107|148957.94|1.09|4.46
20200401|Art_16|8262|113102.455|1.06|3.96
20210505|Art_16|12579|171783.857|1.16|4.4
20191120|Art_16|7406|107522.6|1.07|5.49
20201230|Art_16|6114|93957.87|1.09|4.37
20200318|Art_16|10511|154353.3805|1.06|5.26
20201104|Art_16|8388|113568.7565|1.09|3.35
20210519|Art_16|11638|157142.6486|1.16|5.01
20210602|Art_16|12932|202973.94|1.16|5.23
20190703|Art_16|2286|32278.04|1|5.63
20201111|Art_16|6998|98820.0268|1.09|4.47
20210609|Art_16|12938|203140.64|1.16|5.03
20210217|Art_16|7012|99558.8695|1.17|4.5
20200617|Art_16|11464|157277.657|1.09|4.54
20190501|Art_16|1784|26224.63|1|5.51
20200624|Art_16|11675|159672.2339|1.09|4.45
20200311|Art_16|8160|120899.12|1.06|5.05
20210310|Art_16|7805|121572.78|1.17|4.8
20210224|Art_16|6489|101137.1901|1.17|4.53
20200812|Art_16|11067|143435.9306|1.09|4.45
20190904|Art_16|2016|27851.6307|1|5.57
20190821|Art_16|2565|34441.4231|1|5.67
20210407|Art_16|11123|151550.1278|1.17|4.99
20201125|Art_16|7006|98617.2094|1.09|4.46
20191218|Art_16|8031|119239.25|1.07|5.33
20190626|Art_16|2281|32769.79|1|5.49
20190612|Art_16|2463|35603.97|1|5.54
20190911|Art_16|1948|26894.8012|1|5.27
20200422|Art_16|8370|114310.5649|1.09|4.25
20190403|Art_16|1485|21608.98|1|5.44
20210331|Art_16|11123|153081.4959|1.17|5.15
20201209|Art_16|4893|76479.82|1.09|3.84
20210428|Art_16|10889|149781.6764|1.17|5
20201223|Art_16|6558|101097.1|1.09|4.74
20190710|Art_16|2368|33276.5004|1|5.5
20200212|Art_16|7596|112411.36|1.08|4.57
20191106|Art_16|7439|108749.38|1|4.99
20200304|Art_16|8792|130137.36|1.06|4.37
20190619|Art_16|2482|35475.04|1|5.67
20190515|Art_16|1844|27356.41|1|5.54
20210623|Art_16|11425|180393.16|1.16|4.95
20191009|Art_16|6712|97091.29|1|5.33
20190327|Art_16|1299|18989.47|1|5.18
20190828|Art_16|2036|28116.7321|1|5.38
20190814|Art_16|2341|30915.9016|1|5.49
20201216|Art_16|5679|88670.06|1.09|4.64
20190605|Art_16|1828|26572.99|1|5.61
20190717|Art_16|2684|35256.7038|1|5.57
20190306|Art_16|1324|19040.45|1|5.5
20190522|Art_16|2026|30092.2|1|5.61
20210120|Art_16|5442|85035.71|1.17|4.5
20190731|Art_16|2358|30863.0238|1|5.45
20190807|Art_16|2694|35502.1628|1|5.64
20190508|Art_16|1826|27013.73|1|5.55
20190417|Art_16|1778|26085.54|1|5.6
20190925|Art_16|5402|78234.63|1|5.27
20190724|Art_16|2266|29690.8139|1|5.38
20190116|Art_16|787|11322.63|1|4.98
20190529|Art_16|1766|25977.1|1|5.5
20190313|Art_16|1204|17291.46|1|5.25
20190320|Art_16|1166|16973.53|1|5.26
20190109|Art_16|1006|14567.48|1|4.93
20190123|Art_16|894|12885.22|1|5.04
20190220|Art_16|1088|15661.36|1|5.34
20190206|Art_16|1069|15456.52|1|5.23
20190227|Art_16|1048|15077.4|1|5.12
20190213|Art_16|787|11296.34|1|5
20190130|Art_16|848|12237.29|1|4.97
20190703|Art_17|7|247|1|5.63
20190731|Art_17|9|313.5|1|5.45
20190828|Art_17|18|623.5|1|5.38
20190417|Art_17|14|486|1|5.6
20200205|Art_17|9|313.5|1.07|5.11
20190327|Art_17|12|416.5|1|5.18
20190403|Art_17|9|307.5|1|5.44
20190313|Art_17|19|644|1|5.25
20190612|Art_17|10|342|1|5.54
20200219|Art_17|7|244.5|1.07|5.28
20190717|Art_17|5|173|1|5.57
20191016|Art_17|7|245|1|5.33
20190116|Art_17|12|410|1|4.98
20190522|Art_17|5|175|1|5.61
20190508|Art_17|13|447|1|5.55
20190424|Art_17|19|661.5|1|5.37
20190410|Art_17|19|657|1|5.37
20191218|Art_17|4|138|1.07|5.33
20191009|Art_17|10|348.5|1|5.33
20191120|Art_17|12|413.5|1.07|5.49
20200212|Art_17|3|102|1.08|4.57
20190710|Art_17|7|244|1|5.5
20190619|Art_17|11|380.5|1|5.67
20190807|Art_17|23|802.5|1|5.64
20200304|Art_17|5|173.5|1.06|4.37
20190605|Art_17|8|274.5|1|5.61
20210526|Art_17|8|280|1.16|4.76
20210324|Art_17|18|637.5|1.17|4.47
